time,qq_id,nick_name,qq_name,content
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,气死了
2025/2/16,2179525619,_-LuckyStar-Kagami-,,不断电
2025/2/16,2872545508,K~iang!,K~iang(关注风蓝,五个月夏季，七个月冬季
2025/2/16,2179525619,_-LuckyStar-Kagami-,,然后中午爽睡
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,不对
2025/2/16,1709347749,kafu,4206233989,但是夏天天气比冬季天气长
2025/2/16,1709347749,kafu,4206233989,傻逼
2025/2/16,2179525619,_-LuckyStar-Kagami-,,主要是中午爽睡
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,nmd劳资没网用啊
2025/2/16,2872545508,K~iang!,K~iang(关注风蓝,这是武汉吗
2025/2/16,1709347749,kafu,4206233989,所以还是傻逼
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,这应该是理所应当的东西
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,怎么成妮可的恩情了
2025/2/16,2676731941,等不到～天黑,不爱伊尔莉,唉感觉你们都被PUA了
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:imagesummary=&#91;动画表情&#93;file=2EB4CC62E006AEE7C0B1DAF41CB59630.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRFJXU5ICMrSGkiuM825QOwbm4e1Riu8QMg_woorPa4jr_IiwMyBHByb2RQgL2jAVoQCrrCBYDBWpuG1yjzey_dqg&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=63662]
2025/2/16,2676731941,等不到～天黑,不爱伊尔莉,[CQ:recordfile=706cd2a663dbdd4893d5f30eed41ba2c.amrpath=/root/.config/QQ/nt_qq_79ab09328805917f23cbb4868a07b428/nt_data/Ptt/2025-02/Ori/706cd2a663dbdd4893d5f30eed41ba2c.amrfile_size=4682]
2025/2/16,2872545508,K~iang!,K~iang(关注风蓝,从来如此
2025/2/16,2676731941,等不到～天黑,不爱伊尔莉,[CQ:replyid=1471560969]1111
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,你好
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,不是恩情
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,是
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,《伟大》
2025/2/16,2891472855,竹子林,,[CQ:replyid=1471560969]对的对的[CQ:atqq=2739743406]
2025/2/16,1709347749,kafu,4206233989,不断网断电应该是本该有的
2025/2/16,2572423533,白|玄,白玄-精神混沌 ,[CQ:imagesummary=&#91;动画表情&#93;file=08680731386097ADB3DAB3263DE67DC9.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhT5UX7y9l94A0vAHbU5gPSB2uKVtRimCCD_CiiN2cWhv8iLAzIEcHJvZFCAvaMBWhAZOmQN5bFzfmZuYsi3jh3E&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=1062]
2025/2/16,1426108018,独偶一二里,独偶一二里（闭,确实
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:imagesummary=&#91;动画表情&#93;file=760A5DE6F02F6FADCD6E37F172C7B50C.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSeFodgvzqQZsVJlqm4y_jD2xehShin01sg_woogIOGpb_IiwMyBHByb2RQgL2jAVoQ2RNATSnjF6foQqCM3YMHeA&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=1501607]
2025/2/16,530237857,ArchmagosDominus,,[CQ:replyid=2069853244][CQ:atqq=2687341320] 我也想你了
2025/2/16,1426108018,独偶一二里,独偶一二里（闭,[CQ:imagesummary=file=DE0755912BEDAEEDF4D0299BB6F7FA2A.jpgsub_type=0url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTJWVANqIugwAgLjjXCPgNj9Si1XBimzwIg_woo_uWDp7_IiwMyBHByb2RQgL2jAVoQqG4IJfU48FzzseIi_47Usw&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=42918]
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1810386315][CQ:atqq=2739743406] ✋🏻😭
2025/2/16,2891472855,竹子林,,普通和理所应当的区别是什么呢
2025/2/16,2179525619,_-LuckyStar-Kagami-,,恩情
2025/2/16,2687341320,⁠,,[CQ:replyid=349963928][CQ:atqq=530237857] 困毙了
2025/2/16,2687341320,⁠,,[CQ:imagesummary=&#91;动画表情&#93;file=A11CEF527577804D1D6AED8EB5F00F8F.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQ9ny2FM75z1_oUAieG-iZonCZIORiHjQ8g_wootIHprb_IiwMyBHByb2RQgL2jAVoQ95o5SnS_Z5H_uyZEmVqD2w&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=247431]
2025/2/16,2687341320,⁠,,碎觉
2025/2/16,3213556966,嗜欲时雨,,今天还没断电
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:imagesummary=&#91;动画表情&#93;file=ED77307992850FD0E0409DA53FAB3FE8.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRnQV3I2iRZ-3hrBRH25lE3s-Ng6Bjb_wcg_woowurvsb_IiwMyBHByb2RQgL2jAVoQY3djYRr4kb5fCvI1x-2UvQ&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=131035]
2025/2/16,2687341320,⁠,,过几天去找你
2025/2/16,3213556966,嗜欲时雨,,明天开始是不是就断电了
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:replyid=1802233933][CQ:atqq=2179525619] ✋😭✋
2025/2/16,3213556966,嗜欲时雨,,😱
2025/2/16,2687341320,⁠,,[CQ:imagesummary=&#91;动画表情&#93;file=746C406BB4A7A6A77F4F3E15A00BE82A.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhROJyANr9b1hNw0MDN217fhbn6W3BiE6AMg_woopuHLtL_IiwMyBHByb2RQgL2jAVoQTSSX9RAO_bi2jusIUZdm1A&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=62468]
2025/2/16,2179525619,_-LuckyStar-Kagami-,,断电是好的
2025/2/16,2179525619,_-LuckyStar-Kagami-,,被抓去打游戏有理由提前跑路了
2025/2/16,2179525619,_-LuckyStar-Kagami-,,（x）
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:imagesummary=&#91;动画表情&#93;file=C8D7251FE036A744F8C6CDF80F739072.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTrnU5n3Y1JZ0nt8pe-zWr2XjUvNBiayAEg_woo9qmJzr_IiwMyBHByb2RQgL2jAVoQaMXmBTAc6Y6twcK3dvyTxg&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=25626]
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:replyid=1792236610][CQ:atqq=2179525619] 这弔图太抽象了
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,我看了几遍才看懂
2025/2/16,530237857,ArchmagosDominus,,[CQ:imagesummary=&#91;动画表情&#93;file=93ADED652DFDE2367A18F9BD441C7540.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRhJ3z26H7in6QCMCqE-DjiwVLZbxik0Dsg_woonMi-9r_IiwMyBHByb2RQgL2jAVoQRqVpfDP9aXuCimxCZLfj1Q&amp;rkey=CAMSKMa3OFokB_TlgpEcJe_MCQZecE-fK_d-U9XL1OXyaZe6c8C2DzMscQkfile_size=976932]
2025/2/16,994174342,Yuin社妃,,确实
2025/2/16,530237857,ArchmagosDominus,,[CQ:replyid=96696370][CQ:atqq=2687341320] 我还没返校
2025/2/16,994174342,Yuin社妃,,不上网完全看不懂的程度
2025/2/16,1481291259,Ran,,？
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,能看懂的都是曾经沐浴在阳光下的孩子👍
2025/2/16,2687341320,⁠,,[CQ:replyid=416973142][CQ:atqq=530237857] ？
2025/2/16,1481291259,Ran,,怎么这年头看meme还需要密码学吗？
2025/2/16,2687341320,⁠,,[CQ:imagesummary=&#91;动画表情&#93;file=A11CEF527577804D1D6AED8EB5F00F8F.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQ9ny2FM75z1_oUAieG-iZonCZIORiHjQ8g_wook4COlMDIiwMyBHByb2RQgL2jAVoQJgQ8ky8Kd65qaKsji15-aQ&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=247431]
2025/2/16,2687341320,⁠,,什么时候返校？
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1534101574][CQ:atqq=2739743406] 草
2025/2/16,2179525619,_-LuckyStar-Kagami-,,我当时看这图秒懂
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,那你是这个👍
2025/2/16,2179525619,_-LuckyStar-Kagami-,,还是恩情笑话看太多了（x）
2025/2/16,2498970029,掙脫了時鐘,,[CQ:replyid=1951693060][CQ:atqq=2739743406] 抽象吗
2025/2/16,2498970029,掙脫了時鐘,,还是冲浪少了
2025/2/16,2891472855,竹子林,,有没有笑点解析
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:imagesummary=&#91;动画表情&#93;file=C8D7251FE036A744F8C6CDF80F739072.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTrnU5n3Y1JZ0nt8pe-zWr2XjUvNBiayAEg_woo-5n-q8DIiwMyBHByb2RQgL2jAVoQ4DfG6s24qEkIPh2kwWVjuQ&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=25626]
2025/2/16,530237857,ArchmagosDominus,,[CQ:replyid=1998699811][CQ:atqq=2687341320] 下周
2025/2/16,994174342,Yuin社妃,,你滴盐我滴醋
2025/2/16,2687341320,⁠,,[CQ:imagesummary=&#91;动画表情&#93;file=A11CEF527577804D1D6AED8EB5F00F8F.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQ9ny2FM75z1_oUAieG-iZonCZIORiHjQ8g_woou8mftcDIiwMyBHByb2RQgL2jAVoQRa18ZD04GPUTKM71542mVA&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=247431]
2025/2/16,994174342,Yuin社妃,,潮汕米煮助益米和锅
2025/2/16,994174342,Yuin社妃,,碗碎
2025/2/16,2687341320,⁠,,碎觉
2025/2/16,2687341320,⁠,,[CQ:imagesummary=&#91;动画表情&#93;file=01C16B6A21CC195A8A4B6F4CEB2861E6.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQc_wMTL8LQa95GVqOv24R5p6JA6hiujAYg_woondTnx8DIiwMyBHByb2RQgL2jAVoQq1IJ9_H_PKqLIXyWwKQMGg&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=99886]
2025/2/16,2891472855,竹子林,,难蚌
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1587654157][CQ:atqq=2891472855] 谐音梗
2025/2/16,2179525619,_-LuckyStar-Kagami-,,将军演讲的内容
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,睡觉
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,又要早八了
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:imagesummary=&#91;睡觉&#93;file=9d-9dacc3ebb7804d655c9464cacd34555d.gifpath=https://gxh.vip.qq.com/club/item/parcel/item/9d/9dacc3ebb7804d655c9464cacd34555d/raw300.gifurl=https://gxh.vip.qq.com/club/item/parcel/item/9d/9dacc3ebb7804d655c9464cacd34555d/raw300.gifkey=95a97168c440581femoji_id=9dacc3ebb7804d655c9464cacd34555demoji_package_id=238277]
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1712080913]你滴盐我滴醋是伟大的我们的祖国，后面是朝鲜民主主义人民共和国，万岁
2025/2/16,3790312003,若木,大祥老师（初音,晚睡，
2025/2/16,3790312003,若木,大祥老师（初音,晚睡！
2025/2/16,3790312003,若木,大祥老师（初音,[CQ:imagesummary=&#91;动画表情&#93;file=1F144DB2F030E9B6B2F5550957D86555.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSoScjzOMspxwwbmjs6qJlqw01Kihi82gUg_woo3vmlh8HIiwMyBHByb2RQgL2jAVoQSL4qV0FImt0S_WWBlqmPJw&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=93500]
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,[CQ:replyid=94478804][CQ:atqq=2179525619] 太阳领域专家
2025/2/16,2179525619,_-LuckyStar-Kagami-,,记不住的送去94旅在库尔斯克填线
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:imagesummary=&#91;动画表情&#93;file=14346E52F1C75AE8DFD0C52833F4B5ED.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRi099FFlXZryq-7Z8jz-KGn6LBAhjZozQg_woo6qLrk8HIiwMyBHByb2RQgL2jAVoQThnSR1qgpO0xTlAVmb8gGg&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=856537]
2025/2/16,2739743406,Sakura&#039;s Nagato,雪月风花,😨
2025/2/16,2179525619,_-LuckyStar-Kagami-,,朝军94旅
2025/2/16,3790312003,若木,大祥老师（初音,[CQ:replyid=196728098]报告，不想吃忠橙了，想吃蟠桃！
2025/2/16,749127275,吸吸吸天天开心,器尘吸,你滴盐，king john将军板载
2025/2/16,2498970029,掙脫了時鐘,,[CQ:replyid=1240332011][CQ:atqq=530237857] 这学期还要上课啊
2025/2/16,2498970029,掙脫了時鐘,,我以为寒假放到暑假呢
2025/2/16,530237857,ArchmagosDominus,,[CQ:imagesummary=&#91;动画表情&#93;file=93ADED652DFDE2367A18F9BD441C7540.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRhJ3z26H7in6QCMCqE-DjiwVLZbxik0Dsg_woo-M7n28HIiwMyBHByb2RQgL2jAVoQ4aXtUD9kbDtiw9fuhaqcTg&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=976932]
2025/2/16,530237857,ArchmagosDominus,,我早都没课了
2025/2/16,530237857,ArchmagosDominus,,只是有事
2025/2/16,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1064039980][CQ:atqq=3790312003] 😡
2025/2/16,3790312003,若木,大祥老师（初音,[CQ:imagesummary=&#91;动画表情&#93;file=863F625995F1B423683DD207D049D0AD.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTSqMH9DJY9qeXSKNUotf-4Uj-nXhjdgQQg_woo58fRmcLIiwMyBHByb2RQgL2jAVoQefFKOWx-GKh2X0l1adXY_g&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=65757]
2025/2/16,749127275,吸吸吸天天开心,器尘吸,惹啊败犬女主就剩一卷了
2025/2/16,749127275,吸吸吸天天开心,器尘吸,我决定养一下
2025/2/16,749127275,吸吸吸天天开心,器尘吸,在想是先看实教还是看我最近找到的典中典校园恋爱喜剧厕纸
2025/2/16,3790312003,若木,大祥老师（初音,五月出第八卷
2025/2/16,1784349680,啄木鸟,馆主,什么是典中典校园恋爱喜剧厕纸
2025/2/16,749127275,吸吸吸天天开心,器尘吸,可能群友有看过的
2025/2/16,749127275,吸吸吸天天开心,器尘吸,男主是经典校园边缘人设，一日发现自己网络上的好友是高冷美少女，或是意外和美少女同居之类的
2025/2/16,1290543630,咸狼赫萝,🍵,居然不断电
2025/2/16,1290543630,咸狼赫萝,🍵,那断网吗
2025/2/16,2498970029,掙脫了時鐘,,断
2025/2/16,2498970029,掙脫了時鐘,,山下发通知了
2025/2/16,1784349680,啄木鸟,馆主,吸老师看点好的吧
2025/2/16,602595102,天丛云,,明天不想去实验室了
2025/2/16,602595102,天丛云,,想呆在寝室玩一天天国拯救
2025/2/16,737345975,beimu,贝母,[CQ:imagesummary=&#91;动画表情&#93;file=D73F91C903344FE6D7A99EDFFE642A76.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRXyS4lJ33ac_NRXrRtc2Xe33ndNhj4byD_Ciip6p-ixsiLAzIEcHJvZFCAvaMBWhByPG9cYnZTm7zUdSu90Gw_&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=14328]
2025/2/16,737345975,beimu,贝母,[CQ:imagesummary=&#91;动画表情&#93;file=D73F91C903344FE6D7A99EDFFE642A76.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRXyS4lJ33ac_NRXrRtc2Xe33ndNhj4byD_CijQxdGixsiLAzIEcHJvZFCAvaMBWhD5y6gcKt4WTRxxlRjhIhDa&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=14328]
2025/2/16,737345975,beimu,贝母,[CQ:imagesummary=&#91;动画表情&#93;file=D73F91C903344FE6D7A99EDFFE642A76.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRXyS4lJ33ac_NRXrRtc2Xe33ndNhj4byD_CijWhPGixsiLAzIEcHJvZFCAvaMBWhBgenfOHkNgZc4VNeoSovIg&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=14328]
2025/2/16,737345975,beimu,贝母,晚上好
2025/2/16,945576816,HAG3RiNa,不认识舞萌和拉,[CQ:imagesummary=&#91;动画表情&#93;file=EFE98477A35A4F45615CEDDE8EB93F45.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRNtLLVwW5xA6cqG6Xc5TTORiajZhif-wUg_woooNfg1MbIiwMyBHByb2RQgL2jAVoQYSGJjqLvXZfxPN5bAiE-Sg&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=97695]
2025/2/16,945576816,HAG3RiNa,不认识舞萌和拉,不想上课
2025/2/16,737345975,beimu,贝母,我明天没有课喵
2025/2/16,737345975,beimu,贝母,[CQ:imagesummary=&#91;动画表情&#93;file=D73F91C903344FE6D7A99EDFFE642A76.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRXyS4lJ33ac_NRXrRtc2Xe33ndNhj4byD_Cijwy9TcxsiLAzIEcHJvZFCAvaMBWhCYCDb7PRHim4IslceYa7mJ&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=14328]
2025/2/16,1531819103,云过现曦,,[CQ:replyid=673370412][CQ:atqq=602595102] 这周谁说一定要去的
2025/2/16,1531819103,云过现曦,,[CQ:imagesummary=&#91;动画表情&#93;file=1DD3BD32337A57577BDF7E742EB2FC25.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQpUe2eRjg_KTfJX8e5IVP1iwkKahjIbSD_CijEk8bnxsiLAzIEcHJvZFCAvaMBWhB1jgTq5KldEm-AStEEby8D&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=14024]
2025/2/16,602595102,天丛云,,明天不去这学期都不得去了
2025/2/16,1531819103,云过现曦,,好家伙
2025/2/17,2473264511,快给超大哔级啪让路！°Д°,,[CQ:imagesummary=file=1BE0F8A4A9CD40FE71DA4AAD76A71A2C.gifsub_type=11url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQcQs_9ysp9a6QqznN3GtRzmHfAJBiE328g_woogtXOtMjIiwMyBHByb2RQgL2jAVoQYigGH6MqCKQqnyyiHMPDiw&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=1830788]
2025/2/17,2847217682,UUnd,,[CQ:replyid=673370412]准了
2025/2/17,2847217682,UUnd,,[CQ:imagesummary=&#91;大逼斗&#93;file=d2-d2f8463ae55c0186c1fc936cfe551515.gifpath=https://gxh.vip.qq.com/club/item/parcel/item/d2/d2f8463ae55c0186c1fc936cfe551515/raw300.gifurl=https://gxh.vip.qq.com/club/item/parcel/item/d2/d2f8463ae55c0186c1fc936cfe551515/raw300.gifkey=0558fccec28a5c80emoji_id=d2f8463ae55c0186c1fc936cfe551515emoji_package_id=235981]
2025/2/17,2946794940,穹,,[CQ:imagesummary=&#91;动画表情&#93;file=595D8005136673F55F648D63CC1DF1DC.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTYhLPM_bup8u13rxj1PM5KKnlFDBj3JSD_CijRkKfAyMiLAzIEcHJvZFCAvaMBWhDXnJtXBFdvUlaaFCBbCRTY&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=4855]
2025/2/17,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=F9A57B8C5789ACAAEDBDD51D5F34A58D.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSJ3GBtM8sMr0F4ax2B-hEZABPPhBj4fSD_CiiUyYapyciLAzIEcHJvZFCAvaMBWhBXproeGcGXK5fMkblwxbuZ&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=16120]
2025/2/17,1981054243,Ela_forever,Ela,明天不想上学了
2025/2/17,2946794940,穹,,[CQ:imagesummary=&#91;动画表情&#93;file=145D75589A6030D92FFCE5829563C800.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRY2ANuMZzFmMjGpXJ3hTyz4PflPhjyYyD_Cij6j8--yciLAzIEcHJvZFCAvaMBWhDjCszQfRe_OOGie1YTljlO&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=12786]
2025/2/17,2946794940,穹,,我也不想上学
2025/2/17,2946794940,穹,,第一天就早八
2025/2/17,737345975,beimu,贝母,卧槽
2025/2/17,737345975,beimu,贝母,断网了
2025/2/17,737345975,beimu,贝母,我击败刚把实验断掉准备重跑突然连不上服务器了
2025/2/17,737345975,beimu,贝母,玉玉了
2025/2/17,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1944445609][CQ:atqq=1981054243] 所以你点了我发的那个是想去赴俄作战朝军填线吗（x）
2025/2/17,1981054243,Ela_forever,Ela,[CQ:replyid=1034602145]朝军打的还可以比近坦4好
2025/2/17,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=6CA7D5EF41500CFE34CAE75A36A6F6CE.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTMBn3BjiDijAmNov1um_QG5zBnnhilkgEg_woooOWV8snIiwMyBHByb2RQgL2jAVoQ17ZqlVxDdwJGy428o3xxuQ&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=18725]
2025/2/17,2179525619,_-LuckyStar-Kagami-,,近坦4笑话
2025/2/17,2085767206,Valdez,Valdez,刚看到电磁炮也要出5了
2025/2/17,2085767206,Valdez,Valdez,刚看到电磁炮也要出4了
2025/2/17,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1806226386][CQ:atqq=1981054243] 不过打的好的就那么几支吧
2025/2/17,2179525619,_-LuckyStar-Kagami-,,第76空突旅
2025/2/17,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=C006444C8A21742F6D7B64F72F2FE728.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTl3LthmxxCvLdclBynTYr-MyhcuxiF4QEg_woo6v3spsrIiwMyBHByb2RQgL2jAVoQlkiHy933OJzrQ-DXrAejcw&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=28805]
2025/2/17,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=631971550]师，记错了（x）
2025/2/17,2179525619,_-LuckyStar-Kagami-,,还有114旅
2025/2/17,2179525619,_-LuckyStar-Kagami-,,别的都没什么印象
2025/2/17,1981054243,Ela_forever,Ela,沙盘每期都看也记不住
2025/2/17,737345975,beimu,贝母,今晚睡不着了
2025/2/17,761093876,闲庭映胧月,胧月 （诶，我,？
2025/2/17,3290551602,Avenir,佐心糖,贝母和谁睡
2025/2/17,3290551602,Avenir,佐心糖,😭
2025/2/17,761093876,闲庭映胧月,胧月 （诶，我,明天还有体育课
2025/2/17,761093876,闲庭映胧月,胧月 （诶，我,赫赫
2025/2/17,1981054243,Ela_forever,Ela,和我睡
2025/2/17,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=2A15FCC695D8CDBC411E8764745D9B27.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRX8XF7mRFVPCNwg0dhOuFPHr-9shjX820g_woo55Tm-srIiwMyBHByb2RQgL2jAVoQVwhcV2MSRo42VqyHbKsm4w&amp;rkey=CAESKBkcro_MGujo6tMhvm3EsSVvGFwiw9CX3WNrgdpFxUnQWOoT1DrijPMfile_size=1800663]
2025/2/17,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1806226386][CQ:atqq=1981054243] 近坦4的近卫是啥时候得的
2025/2/17,2179525619,_-LuckyStar-Kagami-,,打成这样对不对得起近卫这个词（x）
2025/2/17,737345975,beimu,贝母,来和我睡
